doc_id	log_fsize
307	10.942721317684738
308	11.714207791529757
309	12.111498195010672
310	10.533375393456883
311	10.703851025734117
312	9.91886865457443
313	11.829027341737056
314	12.285461293199246
315	9.933483152571508
316	14.341798816633743
317	10.942420605702637
318	11.73286388533549
319	11.29799806842736
320	11.27043343321954
321	14.368036126739177
322	12.059218613635549
323	12.062467828762529
324	13.168998840920313
325	13.18202753812564
326	10.638783846604232
327	13.133892659078116
328	11.482167243713192
329	11.837802160979722
330	10.789690142092997
331	12.1671238953916
332	11.553520233676654
333	11.894213993986497
334	11.473987111949572
335	11.161991154874562
336	11.38303315712307
337	11.371154505871742
338	13.390301310849457
339	11.590552950649517
340	11.564340751916385
341	10.688529997800329
342	10.223685216664588
343	10.775220152546073
344	11.552261556082602
345	13.029524142300174
346	14.319928898863251
347	9.64251232291291
348	13.064918569616372
349	10.70828790837692
350	11.751808498213194
351	12.027669402110114
352	13.084987521455018
353	9.786054455644033
354	10.022691800014604
355	13.396568036152784
356	11.59233720439439
357	11.54902593059495
358	13.195108135088999
359	10.927699518627987
360	12.058169906606672
361	10.775178329041257
362	12.061104675277567
363	10.738958608308268
364	10.295698544965877
365	11.438040267778439
366	11.534589104606255
367	11.553568243432245
368	12.067264498147921
369	12.998320540006974
370	11.336403060540611
371	14.146150103178723
372	11.57940584947014
373	11.559866301138648
374	11.439623321895178
375	10.891726783722866
376	11.010167212281997
377	9.523982546097495
378	10.709740179201345
379	10.902003224665952
380	13.931582797710176
381	12.552519965173465
382	13.452402106180305
383	11.115041546882377
384	11.646651838584722
385	11.075024971218793
386	12.095291911436814
387	13.78570989647714
388	9.660651367876183
389	10.427002327418107
390	12.670410253149283
391	13.974088281101412
392	10.730575416949513
393	11.555132100432616
394	11.996665565417247
395	12.19577480430227
396	11.867939029582294
397	13.054268673872324
398	12.615848449225423
399	12.037464626863978
400	10.89648003267366
401	12.056284104393525
402	11.230084986397891
403	9.918080554839028
404	10.288885998493978
405	12.9938934396928
406	11.886886146002434
407	11.599231593330495
408	9.458605712064172
409	11.328533766911674
410	9.830755556370029
411	11.902464422528134
412	10.558361570874581
413	11.388495386592052
414	11.368951163052838
415	13.904466043948771
416	10.496759147668817
417	10.975944075393727
418	12.657473052905384
419	11.079292337034143
420	10.521992002599978
421	13.150085542603845
422	11.163169387520147
423	11.452580803961109
424	13.34458810673087
425	12.05800177945577
426	11.31121311606434
427	12.262925457122957
428	11.35544090058728
429	11.255966565161287
430	14.161149225624486
431	9.92299601892417
432	10.416490803549893
433	13.01532590087773
434	10.152181884694343
435	12.639785016576441
436	12.082118105254956
437	14.115490698226315
438	11.645942975580002
439	11.566115459484333
440	10.479848075889779
441	9.824823061352445
442	11.938121302365136
443	11.133917265824424
444	9.704914655156124
445	9.190341725469493
446	11.98797882284807
447	11.565005449835665
448	10.453081864230466
449	10.871250562779245
450	10.639526583984887
451	10.92384996988318
452	12.92366850649243
453	12.786336641532918
454	12.51371174512257
455	12.6929610463272
456	11.953152643290663
457	10.904744237612876
458	11.438374317705845
459	10.885640928509986
460	11.352627596501033
461	13.16655632387647
462	11.630886262603793
463	11.395233675150816
464	12.327466930547148
465	11.150261192184757
466	11.600524169449297
467	10.399615695541534
468	10.413042369168673
469	10.303906617422061
470	11.265873368604343
471	12.168656303519741
472	9.722145515855674
473	11.058968398224943
474	12.203539439671818
475	11.19005825878298
476	11.019350194610766
477	10.81817700304331
478	10.918428335176623
479	11.97612474706258
480	13.034886437511652
481	10.75800925801265
482	11.310870478485885
483	11.218339616201654
484	12.336640275545976
485	10.584941634505027
486	11.698425299019242
487	12.275878519774137
488	10.417687476941069
489	11.871445705301847
490	13.0594427467758
491	13.902058827736308
492	12.331863532588086
493	12.060786724037047
494	10.15338987315103
495	11.507440449739654
496	13.731262269218929
497	11.423613261289539
498	12.525856400865152
499	11.089652738212099
500	12.147420764081275
501	12.131726183401517
502	10.59885726144917
503	11.266666806149967
504	11.069431333364523
505	13.514113530679731
506	10.619276463576899
507	10.817355351477529
508	11.99393085232374
509	11.034470221234688
510	12.09766861418469
511	11.3029449001823
512	12.323935677986729
513	12.86937383261312
514	12.059716509168828
515	13.721303169861592
516	11.058275364758341
517	13.072391315068339
518	12.02534781329281
519	11.5354498750489
520	11.490373060499717
521	10.528114963964265
522	12.144436574871772
523	11.897589047048948
524	13.438169242381019
525	11.000565331112286
526	16.19531314069018
527	10.983851006147441
528	12.464490672295428
529	13.05603124871398
530	11.146474317874363
531	11.200609111560087
532	10.440770085264479
533	11.274934737803758
534	12.061370520522527
535	14.196740348906575
536	9.524566999650077
537	10.893846255763984
538	10.396352850925126
539	11.899662967738992
540	10.7982686009224
541	10.79914691380121
542	10.62667885444445
543	13.035272724545177
544	11.465970116496505
545	11.773750083252127
546	12.610487202002158
547	10.851063750449358
548	10.918011460821951
549	11.685179850752137
550	11.780973545906017
551	11.271834314730318
552	10.099958532434503
553	9.873904249994453
554	11.135362447709008
555	13.135176932049983
556	12.077102264233213
557	11.246091225031286
558	9.9400123272185
559	11.692626925641493
560	11.848139767867325
561	11.325703922832082
562	10.807948588656703
563	10.39488567863602
564	10.469284199546632
565	10.814625029169482
566	11.47518206005957
567	12.735935898173302
568	11.227667119584218
569	10.853909143126428
570	10.622594834765605
571	14.225399201132218
572	13.650092134877076
573	13.110240187602018
574	10.326530592918362
575	11.155378712545462
576	15.08394522423954
577	12.322330073594427
578	10.383936439643403
579	11.93663643368632
580	11.5447922813086
581	10.141756141595407
582	12.010009098619706
583	12.877462339300587
584	12.199410502656624
585	13.522917781049413
586	11.462547540977022
587	11.220766720491369
588	11.652756970143232
589	9.840547752762253
590	11.149614263992786
591	11.177466714598282
592	12.296320030992037
593	11.925220529070534
594	11.538427505982572
595	12.921939762526367
596	12.423182027809792
597	12.265308067561145
598	10.635061862214055
599	11.816069876928553
600	10.441383447824782
601	12.454084403773264
602	12.081070489617058
603	13.530133826171546
604	11.297638469933798
605	14.279333878384778
606	10.823272173664538
607	10.040244985890988
608	10.6706284130044
609	12.306940082410112
610	13.972011616343709
611	10.996869520224648
612	10.736114026834217
613	10.58149571425327
614	11.5627626998174
615	11.374398759375898
616	10.287456600299405
617	11.3210504185712
618	11.20961523996568
619	13.707401824969773
620	11.476883693622963
621	14.005515025470975
622	12.94337306584658
623	10.977260551190593
624	13.397440338188709
625	12.849703898618204
626	10.35440392354821
627	13.5747934930329
628	12.758827810260364
629	11.248842724768773
630	11.553933042268934
631	11.955583590820483
632	11.031448265330804
633	12.089241032128065
634	13.421781808573924
635	11.623894224985607
636	11.757180590457322
637	12.151262648470249
638	10.478273405260996
639	12.223018254256315
640	10.248317622106937
641	12.014542822484998
642	12.897716196205083
643	11.112477748673847
644	11.978123817343716
645	10.754129814173721
646	11.743465594034657
647	11.53581156875693
648	12.809385377070766
649	12.112832821060426
650	11.162786259344898
651	11.629418780406032
652	11.584538899779762
653	10.109647698809924
654	10.60475170119802
655	9.680031452383618
656	11.409252413632185
657	10.794070656866477
658	12.74878058368372
659	11.44101047109633
660	10.987696610893494
661	13.129775837119782
662	10.802164060811025
663	10.082512013210788
664	11.686651855593762
665	11.582787292139145
666	11.644322080578892
667	13.236857454806664
668	12.108785011852047
669	12.109269852332503
670	12.719207600736512
671	10.825581413637233
672	11.01638071569648
673	11.484155551474114
674	11.474797754272078
675	10.603808936844073
676	11.131767529326275
677	12.41461004445502
678	10.46555746948913
679	11.033517755649198
680	10.766546269813347
681	10.25118229489408
682	10.843670576829885
683	9.91719319959224
684	10.832102034099115
685	11.615184174998967
686	11.246104283185776
687	11.508174195544742
688	11.033340076940295
689	10.876423233116236
690	12.03739360497737
691	13.796199289931357
692	11.044137096995295
693	13.156436247737464
694	10.650222892266003
695	12.570628949794708
696	11.31122535094967
697	11.486119370549721
698	10.826912773310882
699	10.382543832613134
700	11.848533042166913
701	12.967933992075633
702	12.262556943316055
703	11.654251401060664
704	11.248256546827449
705	11.866500609491103
706	11.071905715448201
707	12.256765759845692
708	14.007053632236653
709	11.064965088199122
710	12.005601374626067
711	11.661414433227732
712	11.109802611640422
713	11.075783914001512
714	11.793288317159622
715	15.07966920550445
716	12.175917515520563
717	10.93994070929585
718	11.444657330797734
719	11.811569732405578
720	11.793273206854394
721	12.270909559644132
722	11.764951861963473
723	11.111492217975435
724	11.37382430423079
725	11.15612194133691
726	11.244444531767412
727	10.929152733448172
728	11.00796593531503
729	11.0176450525397
730	10.509359684984632
731	13.945179124473206
732	10.73754818614131
733	13.14174827040286
734	11.162445577694408
735	10.623909375230953
736	12.184067294017293
737	10.81849746451056
738	12.094984648006285
739	10.540857717627075
740	11.332554005499887
741	10.543523998690803
742	9.895908907012577
743	10.88939762629034
744	13.387715481522417
745	10.924678694235652
746	10.532629403120161
747	12.49084549027982
748	11.471050833288487
749	11.990041242821745
750	11.117880874189948
751	13.726288010866133
752	11.009571856042939
753	12.3406079091076
754	14.400128318298894
755	13.414328265494252
756	11.402172659235045
757	11.393860357811288
758	11.705395352815998
759	11.191562506149559
760	12.259139366466865
761	11.703884610159768
762	10.969800453653761
763	9.535679435605061
764	12.331250494258402
765	10.16358000762854
766	12.222369133497066
767	11.38644345269029
768	12.066183945121555
769	12.916887823743526
770	10.007622317268135
771	12.12725668509446
772	11.796343459148321
773	11.248021979407786
774	11.30143870846309
775	10.322822692163156
776	11.41334819406813
777	9.18881025342582
778	10.786862453648626
779	11.69128919990984
780	13.085006206776557
781	11.30412850736294
782	10.669327418489514
783	9.531988993991236
784	11.960447005366737
785	11.243135699582247
786	11.130595659914183
787	13.04548881252902
788	13.726232249790302
789	10.95539250643891
790	11.288944062756961
791	10.852980925238
792	10.971382868542177
793	10.88264040116691
794	12.032968477785827
795	10.953941977090986
796	13.317785413630812
797	10.839718157189832
798	11.592798927553392
799	10.480353693878078
800	10.78305205743776
801	10.761937284720434
802	10.523445569477712
803	13.358814785086231
804	11.756647812871522
805	11.258716852575986
806	12.132221563454292
807	9.905385749819208
808	11.647351457321063
809	11.134720402481133
810	12.216844421083461
811	12.185798507090084
812	13.049667945607117
813	11.258781322536231
814	9.530392824458414
815	11.297799685249602
816	10.083974093384352
817	11.239974357118442
818	13.856851137995816
819	12.083899361822493
820	10.219611298619212
821	12.72572916193092
822	12.532469293453783
823	12.712712521262809
824	11.402541240480666
825	12.354324533069203
826	11.61878885416596
827	10.88408552880545
828	11.410017494917808
829	12.614735967230029
830	11.936151902657034
831	11.301846344857076
832	13.139383706323047
833	10.589106466675283
834	13.315187917591429
835	10.380994213509263
836	11.2395801286185
837	11.372018367154796
838	11.361265015277883
839	11.086777942666862
840	10.68434794707383
841	12.272534316229594
842	11.162473972265367
843	10.889658761858488
844	11.997109327789783
845	11.32444900556432
846	10.724148053395034
847	11.49924227566194
848	11.564825075510985
849	12.056969206924428
850	10.944011583428672
851	10.793742269859441
852	10.576993092840784
853	11.295478159200899
854	13.176178988075945
855	12.210935801196161
856	12.52932936924562
857	11.393499830987569
858	11.901373263181783
859	12.148861877378586
860	10.703761188563927
861	11.003864949150904
862	10.207952993022255
863	11.64217143828822
864	13.008441876416827
865	11.670757930128683
866	12.027890509500484
867	14.098612156041947
868	10.19226902043121
869	12.165688055334698
870	12.013233977293273
871	11.268392277727548
872	10.830183957124165
873	11.737452059439185
874	10.73557024711685
875	13.243300544664772
876	13.41986161329339
877	11.34058196141745
878	12.708640265649173
879	11.061154603985553
880	10.38093217876979
881	11.96345953644597
882	13.181984201466681
883	11.092732431457451
884	10.676346616822633
885	12.312934034314235
886	11.251248963939235
887	12.617407161580566
888	10.61248347565041
889	10.282232159944682
890	13.419246490160225
891	12.436060719565718
892	13.458912753907327
893	13.616125036312367
894	12.718509969808858
895	12.096514443010648
896	10.612729514427363
897	12.246725025666722
898	11.355674985725113
899	12.63367751698421
900	11.602455334559975
901	10.891280006098993
902	10.589509408153484
903	11.889092203587962
904	11.581676973998272
905	13.596178483734034
906	12.295062896589679
907	12.07560512587816
908	13.51831134082065
909	11.442899917599892
910	11.537354628226725
911	11.322599961887121
912	11.004363942857305
913	11.12877654403074
914	11.392812216475482
915	12.28706720773872
916	12.638987537346438
917	12.746124006368925
918	11.050651881786404
919	13.65732340921303
920	11.839700838612577
921	12.004849575314953
922	11.316229083670867
923	13.45080920268035
924	11.075257361821965
925	12.245567359603312
926	12.486794300380067
927	10.83125220648391
928	10.432379002113745
929	11.279365349132823
930	10.79400909251632
931	11.149556739005355
932	11.041608974298951
933	11.185115601427668
934	12.020622198861584
935	12.732884801023443
936	12.42672108664423
937	11.19420669873299
938	10.410485861467732
939	11.2538049339066
940	10.365049399996163
941	11.975784885018122
942	10.554952994101429
943	11.081727077966303
944	13.572346680659244
945	10.847237797306434
946	11.509630041020431
947	12.560490043127686
948	13.477239504441588
949	11.672310990481126
950	11.123697812951725
951	11.139888824081401
952	13.419689298104718
953	11.052919690200872
954	11.19295433318138
955	11.513625220084501
956	10.535397423624884
957	12.244745131511321
958	10.349934642365913
959	11.545799155243989
960	10.657988500785741
961	10.23458824535543
962	11.687366048313308
963	12.379059098846447
964	10.50848634631937
965	13.584948306015136
966	12.275715305858622
967	10.516887815005818
968	13.473027291246222
969	10.843514342086866
970	11.301759890415426
971	11.436217191885564
972	12.329082000158138
973	10.558880943484157
974	10.767537172564593
975	10.838168149521874
976	12.079760843119415
977	10.705937467986523
978	14.102270205112616
979	12.709973347274893
980	10.260672366469061
981	11.550500594123315
982	10.886408366708046
983	11.986074143360037
984	11.210143290995802
985	10.1517138842178
986	11.49522981643454
987	12.116700301832573
988	11.475462406237018
989	10.157780872842554
990	10.47897668962784
991	11.797472628726522
992	12.903084847263614
993	11.36531832938398
994	11.198557127255942
995	13.658013117308842
996	11.655336070451343
997	12.97280015906677
998	11.102261868103218
999	10.590289645536233
1000	11.139801692032727
1001	12.276246819005104
1002	11.972026122244301
1003	10.632556742272136
1004	11.51296546417025
1005	11.117479992244311
1006	10.864082209966808
1007	11.930641885006047
1008	13.228190784051593
1009	11.399151880710361
1010	12.014209714248995
1011	11.416447603691164
1012	11.679947241419182
1013	11.15991522635996
1014	11.167218721232894
1015	10.90923500244827
1016	10.118679574062718
1017	12.027053629340694
1018	11.237580312145578
1019	11.13664530282029
1020	9.363662136919832
1021	11.375833455150905
1022	11.506987872303474
1023	11.526749471563297
1024	11.07411037718051
1025	11.623849475649008
1026	11.463714212155416
1027	10.992419807150931
1028	10.45466786165045
1029	12.13809889741768
1030	13.046237987014838
1031	12.495071350840385
1032	13.81362478100406
1033	12.72980363566861
1034	11.386375360629799
1035	11.400976627235545
1036	11.870690814200973
1037	11.643760726296982
1038	10.989521058997378
1039	10.451811252722203
1040	10.854682000418164
1041	11.221529839139794
1042	11.571383034541798
1043	9.930616219924381
1044	15.510095360311729
1045	13.876047646538021
1046	11.404716451748119
1047	11.04175315308089
1048	10.867272370938595
1049	11.508776871443894
1050	11.25910361000655
1051	10.104589972973457
1052	11.06241068830834
1053	11.60331446469791
1054	10.351916360076409
1055	12.42743861788662
1056	11.396065752919382
1057	11.26721672399587
1058	11.144727239453994
1059	10.804299097561824
1060	12.984780359448267
1061	10.68166498228065
1062	12.544942006751109
1063	11.836992502871441
1064	11.258497623616252
1065	11.59478191144006
1066	10.37586336592692
1067	9.842303399211131
1068	10.142583190064265
1069	10.809040843867542
1070	13.49761117316742
1071	11.097864463188618
1072	10.925452750780426
1073	9.71208488700598
1074	11.185698360112696
1075	10.290483144360632
1076	12.018260040486934
1077	13.240503682565695
1078	12.427398545917358
1079	14.73837563141756
1080	11.150965149459202
1081	10.188102425938439
1082	12.06056698956792
1083	11.134209390154616
1084	11.29061906314858
1085	11.466514967147566
1086	12.088133347665487
1087	13.892271579097736
1088	10.493105872267217
1089	14.19149948041805
1090	11.941677319853582
1091	11.708763593275831
1092	11.161934337499794
1093	10.553309608357699
1094	12.374852931757461
1095	10.448656630324574
1096	12.222919929706563
1097	9.628458426207663
1098	11.606188095429918
1099	11.382315515058952
1100	11.939022921420321
1101	12.041899407241397
1102	13.202554381773675
1103	12.260589239501622
1104	11.92396169220192
1105	12.511312179720289
1106	10.81975828421028
1107	11.151166189122131
1108	11.845339478130587
1109	10.71555046034839
1110	10.354754236444899
1111	12.887056147589211
1112	10.057366766948556
1113	11.986447895965084
1114	12.244615244200407
1115	11.598846247477828
1116	10.918428335176623
1117	9.474165107897397
1118	12.831759707907862
1119	11.294856516053766
1120	11.146459891711073
1121	11.263797216684026
1122	11.122087851523679
1123	11.34396228641916
1124	11.201524305897856
1125	11.76465647313635
1126	13.845285841626394
1127	10.935942232273353
1128	14.218532684421298
1129	11.860994483937084
1130	10.953067147626927
1131	12.670165088085962
1132	11.062740149172154
1133	10.893084506677013
1134	10.775763698990863
1135	10.426972705248874
1136	11.334073880851555
1137	12.117886032766892
1138	13.80244254217813
1139	10.756071417352569
1140	11.328894447881247
1141	10.710454369295533
1142	11.822723662986718
1143	11.788350222526338
1144	13.609124561238184
1145	14.316051272912132
1146	11.075644559522202
1147	11.124656649440318
1148	10.281512944885511
1149	12.250252197141922
1150	11.097682711097967
1151	13.045389456185253
1152	12.348452896272802
1153	12.573828963619702
1154	12.708942707567507
1155	11.12710120636704
1156	11.634479160522805
1157	11.038962005936805
1158	11.691230633531108
1159	11.186558002720714
1160	11.185878668996171
1161	13.705297175059757
1162	9.729312720877942
1163	11.311396623628427
1164	11.121141343917929
1165	11.181792946644501
1166	10.747078550992006
1167	12.348695708385117
1168	11.839974874440871
1169	11.549633408375607
1170	13.041821211689054
1171	11.128468140019045
1172	13.761661368478897
1173	10.853271085892318
1174	10.49515556414622
1175	9.888729181560583
1176	13.121519021035798
1177	13.309997464354161
1178	11.095741963907866
1179	9.869154873455622
1180	10.804745861576322
1181	10.611917356627231
1182	11.320129239882252
1183	11.215017957160839
1184	11.609126157241512
1185	9.862353009177573
1186	11.274680966120778
1187	10.511594140108
1188	13.913310363350076
1189	12.297511705846956
1190	8.85978949474541
1191	12.40713417369818
1192	9.68744373833714
1193	12.195143135437448
1194	10.515858423068785
1195	11.865994916927352
1196	11.441730169928077
1197	14.24963762614179
1198	13.56645286704926
1199	11.125231510347183
1200	10.777768084253218
1201	10.99666845120703
1202	11.091955779701022
1203	11.499890882699768
1204	11.498522234659484
1205	11.510963541656688
1206	12.055098581578646
1207	11.697328187968008
1208	12.70035111718564
1209	13.601664896987428
1210	12.650162135175105
1211	11.035470140679344
1212	13.264444367838134
1213	11.488561048517612
1214	13.618065211024472
1215	12.90781775771505
1216	11.778729958902693
1217	9.683713318691522
1218	9.72136597574484
1219	9.565353936588249
1220	10.348782162806907
1221	9.8011225458581
1222	11.546534307143997
1223	10.278287246333408
1224	10.8604978736873
1225	13.633338589981355
1226	13.813934316347906
1227	11.53301236558241
1228	11.349441363961894
1229	12.231730645642559
1230	10.132215482144238
1231	11.308910294091017
1232	12.08935341882834
1233	10.804258472752247
1234	12.147049553080683
1235	11.70262804817903
1236	12.505651173707037
1237	13.132361231880706
1238	13.866948641869316
1239	15.263146460323036
1240	10.977943751326478
1241	11.643084929027989
1242	11.247891640395833
1243	10.578012408967979
1244	10.822434752871493
1245	11.514144721374958
1246	10.908869164400691
1247	12.760523690541028
1248	12.903411030708588
1249	11.978211734952414
1250	10.654195843620604
1251	11.864574801673431
1252	13.560282768177213
1253	12.1188030533877
1254	11.32902666498192
1255	11.95058667129471
1256	13.634462190320928
1257	11.563998735154229
1258	13.91294302956788
1259	11.859984322189998
1260	11.43107529148072
1261	13.656165410218184
1262	12.02710146993584
1263	11.504973935182608
1264	11.392203113755167
1265	15.259261705073383
1266	12.506680814868089
1267	13.162062822101223
1268	11.252806677531124
1269	13.219747768181335
1270	11.667867260354464
1271	11.67978645406857
1272	11.993349611543849
1273	11.142441325757309
1274	12.47654243285082
1275	10.636552318761908
1276	13.816254281333475
1277	9.185227671161108
1278	11.736564893317098
1279	13.796912684660478
1280	11.289419347937011
1281	11.067840764166915
1282	12.020820799629558
1283	11.196363692967797
1284	13.399786001230966
1285	11.246587315068744
1286	12.011352543450267
1287	12.38481279674043
1288	11.011687069840143
1289	13.769610064671493
1290	12.756001667876053
1291	11.156778952815396
1292	11.818857489353181
1293	10.531696131937162
1294	13.030568212689902
1295	11.308444185111208
1296	13.387269025204432
1297	10.867463075975694
1298	11.241024873937967
1299	11.433795673794924
1300	11.621035198064229
1301	9.860475661942838
1302	9.970024076336372
1303	11.18161189949515
1304	13.007962117094353
1305	8.768107539675803
1306	10.315199773404759
1307	10.687411927154141
1308	11.87685999423822
1309	11.27040794447282
1310	13.75747352295565
1311	10.598782425153532
1312	10.901137048778104
1313	11.999362080053517
1314	12.240411268343015
1315	10.431376761728
1316	11.255513915536694
1317	11.610732524973141
1318	12.492517703194546
1319	12.123370153764931
1320	9.592332123898705
1321	10.523983391847953
1322	10.410124415680665
1323	11.743934006007574
1324	10.492162711499363
1325	10.782553977112013
1326	10.78549735043341
1327	14.391497321500623
1328	12.397077228836105
1329	11.288180632289045
1330	12.589333043650145
1331	10.515072120952707
1332	11.047789967121354
1333	13.387354956686405
1334	12.083989753727959
1335	11.287003056205583
1336	10.83561226271281
1337	10.509850603011182
1338	10.755133090916752
1339	11.036275799671376
1340	12.070659483487633
1341	12.154842507042984
1342	10.713483999592366
1343	10.469908702802991
1344	13.093334074953024
1345	11.240407829038219
1346	10.6635454383787
1347	11.734283423061283
1348	10.982984977344556
1349	8.50045386741194
1350	13.215365441011203
1351	10.88719391270288
1352	12.12618492584538
1353	11.051318484991738
1354	9.937792356228119
1355	10.656976962102235
1356	12.502983253750248
1357	11.352780186720297
1358	13.13159067465446
1359	10.720576542290251
1360	10.414932984181524
1361	12.171683043742927
