doc_id	log_emn	log_qmn	log_pmn	log_elmn
58	1.3862943611198906	2.302585092994046	4.31748811353631	1.6094379124341003
59	0.6931471805599453	1.3862943611198906	3.784189633918261	0.0
60	0.0	1.6094379124341003	4.787491742782046	0.0
61	2.5649493574615367	1.791759469228055	3.4011973816621555	1.0986122886681098
62	1.3862943611198906	0.0	5.616771097666572	0.0
63	2.0794415416798357	0.6931471805599453	4.976733742420574	1.0986122886681098
64	2.3978952727983707	3.9318256327243257	6.692083742506628	0.0
65	0.0	2.0794415416798357	5.54907608489522	0.6931471805599453
66	5.3230099791384085	4.442651256490317	6.040254711277414	4.990432586778736
67	4.5217885770490405	3.7376696182833684	7.29641326877392	3.58351893845611
68	3.6635616461296463	5.6937321388027	7.982074875081202	0.0
69	3.4657359027997265	3.6635616461296463	5.030437921392435	2.4849066497880004
70	1.6094379124341003	1.6094379124341003	4.07753744390572	0.0
71	0.0	0.0	4.9344739331306915	0.6931471805599453
72	6.651571873589727	6.418364935936212	8.432288684325794	3.6375861597263857
73	1.3862943611198906	1.3862943611198906	3.9318256327243257	1.0986122886681098
74	1.9459101490553132	4.248495242049359	6.878326468291325	0.0
75	2.4849066497880004	2.0794415416798357	8.359134886757962	2.9444389791664403
76	1.0986122886681098	1.0986122886681098	4.30406509320417	0.0
77	3.1780538303479458	0.6931471805599453	3.8501476017100584	1.0986122886681098
78	0.0	1.0986122886681098	8.663369301573839	1.791759469228055
79	0.0	1.791759469228055	4.02535169073515	0.6931471805599453
80	0.0	0.0	7.2305631534092925	0.0
81	3.1354942159291497	2.8903717578961645	8.35772841676521	0.0
82	0.0	2.1972245773362196	7.0317412587631285	2.302585092994046
83	2.995732273553991	1.3862943611198906	3.5263605246161616	0.0
84	1.3862943611198906	2.302585092994046	5.1298987149230735	1.6094379124341003
85	0.6931471805599453	2.1972245773362196	7.894318063841624	1.3862943611198906
86	2.3978952727983707	2.0794415416798357	4.330733340286331	0.6931471805599453
87	2.1972245773362196	2.9444389791664403	4.382026634673881	2.302585092994046
88	0.0	0.0	6.439350371100098	2.0794415416798357
89	1.3862943611198906	1.3862943611198906	2.6390573296152584	1.791759469228055
90	6.338594078203183	6.248042874508429	8.217978203150732	2.302585092994046
91	0.6931471805599453	2.833213344056216	4.795790545596741	1.791759469228055
92	1.9459101490553132	1.0986122886681098	3.4965075614664802	1.0986122886681098
93	1.791759469228055	1.0986122886681098	4.143134726391533	0.0
94	1.0986122886681098	0.6931471805599453	5.017279836814924	0.6931471805599453
95	0.6931471805599453	2.833213344056216	4.204692619390966	0.0
96	5.225746673713202	4.787491742782046	6.71295620067707	1.0986122886681098
97	3.4339872044851463	1.6094379124341003	5.755742213586912	1.791759469228055
98	4.07753744390572	1.9459101490553132	4.68213122712422	1.0986122886681098
99	4.30406509320417	4.0943445622221	6.148468295917647	3.5553480614894135
100	0.0	0.0	4.852030263919617	0.0
101	1.0986122886681098	0.0	5.0238805208462765	1.6094379124341003
102	0.6931471805599453	2.833213344056216	5.501258210544727	0.0
103	0.6931471805599453	0.0	2.833213344056216	1.0986122886681098
104	2.0794415416798357	3.871201010907891	6.683360945766275	0.0
105	0.0	4.23410650459726	4.8283137373023015	0.6931471805599453
106	1.791759469228055	2.5649493574615367	4.290459441148391	2.0794415416798357
107	0.0	0.0	4.204692619390966	0.0
108	2.5649493574615367	3.4965075614664802	5.44673737166631	2.0794415416798357
109	2.3978952727983707	1.6094379124341003	4.382026634673881	0.6931471805599453
110	1.791759469228055	0.0	3.1354942159291497	0.0
111	2.1972245773362196	4.127134385045092	7.588829878307813	1.0986122886681098
112	3.8501476017100584	3.9318256327243257	8.72453251118548	4.1588830833596715
113	2.302585092994046	2.8903717578961645	4.30406509320417	2.70805020110221
114	0.0	2.70805020110221	4.248495242049359	0.0
115	0.0	0.0	3.2188758248682006	0.0
116	1.6094379124341003	1.3862943611198906	3.2188758248682006	0.6931471805599453
117	2.5649493574615367	3.6109179126442243	7.035268599281097	5.955837369464831
118	0.0	2.3978952727983707	4.174387269895637	0.0
119	0.0	1.6094379124341003	4.127134385045092	0.0
120	1.9459101490553132	0.6931471805599453	2.772588722239781	0.0
121	2.302585092994046	0.6931471805599453	4.48863636973214	0.6931471805599453
122	1.791759469228055	1.791759469228055	2.9444389791664403	1.0986122886681098
123	2.833213344056216	3.4657359027997265	7.687997166393016	1.6094379124341003
124	5.049856007249537	5.805134968916488	8.501267040865978	5.726847747587197
125	2.9444389791664403	2.5649493574615367	4.465908118654584	2.0794415416798357
126	6.3473892096560105	6.416732282512326	8.48879371689454	5.030437921392435
127	0.0	0.0	5.983936280687191	1.9459101490553132
128	1.0986122886681098	0.0	4.634728988229636	0.0
129	1.3862943611198906	1.6094379124341003	3.6635616461296463	1.0986122886681098
130	1.791759469228055	3.58351893845611	6.911747300251674	1.9459101490553132
131	0.0	0.6931471805599453	3.5553480614894135	0.0
132	2.0794415416798357	4.653960350157523	7.029087564149662	3.295836866004329
133	1.3862943611198906	1.6094379124341003	2.0794415416798357	0.0
134	0.0	0.6931471805599453	2.3978952727983707	0.0
135	0.6931471805599453	1.0986122886681098	2.6390573296152584	0.0
136	2.995732273553991	0.6931471805599453	4.290459441148391	0.6931471805599453
137	0.0	2.995732273553991	6.597145701886651	0.6931471805599453
138	6.1092475827643655	6.93828448401696	8.31238059678675	0.6931471805599453
139	0.0	0.6931471805599453	4.718498871295094	0.0
140	1.0986122886681098	2.70805020110221	4.727387818712341	0.0
141	1.3862943611198906	0.6931471805599453	4.844187086458591	1.0986122886681098
142	0.0	0.6931471805599453	6.717804695023691	0.6931471805599453
143	2.70805020110221	1.791759469228055	6.483107351457199	1.0986122886681098
144	3.2188758248682006	4.007333185232471	5.996452088619021	2.4849066497880004
145	0.0	0.0	7.221835825288449	0.0
146	1.9459101490553132	0.0	4.77912349311153	0.6931471805599453
147	0.0	1.6094379124341003	4.248495242049359	2.70805020110221
148	4.382026634673881	4.007333185232471	5.749392985908253	2.8903717578961645
149	3.4011973816621555	4.804021044733257	7.694392802629421	0.0
150	2.4849066497880004	3.4965075614664802	7.685703061234547	3.332204510175204
151	0.6931471805599453	1.0986122886681098	3.970291913552122	0.0
152	4.634728988229636	4.343805421853684	5.87493073085203	4.330733340286331
153	5.429345628954441	5.393627546352362	7.506042178518122	6.45833828334479
154	3.6888794541139363	5.384495062789089	4.430816798843313	3.5553480614894135
155	1.6094379124341003	1.6094379124341003	3.4965075614664802	0.0
156	0.6931471805599453	0.6931471805599453	5.214935757608986	0.0
157	0.0	0.0	3.7376696182833684	1.9459101490553132
158	2.0794415416798357	1.9459101490553132	4.02535169073515	1.0986122886681098
159	4.127134385045092	5.910796644040527	8.292047637431354	3.2188758248682006
160	0.0	0.0	6.063785208687608	4.61512051684126
161	0.6931471805599453	1.6094379124341003	4.04305126783455	0.0
162	1.791759469228055	3.6635616461296463	6.561030665896573	1.0986122886681098
163	1.0986122886681098	1.3862943611198906	4.248495242049359	0.0
164	1.6094379124341003	0.6931471805599453	2.995732273553991	0.0
165	0.6931471805599453	0.6931471805599453	3.4011973816621555	0.0
166	4.07753744390572	3.091042453358316	4.709530201312334	3.044522437723423
167	3.044522437723423	2.833213344056216	4.442651256490317	1.0986122886681098
168	1.0986122886681098	1.9459101490553132	3.332204510175204	0.0
169	1.6094379124341003	1.0986122886681098	2.3978952727983707	0.0
170	3.7612001156935624	1.6094379124341003	4.962844630259907	0.0
171	0.6931471805599453	2.833213344056216	4.6913478822291435	0.0
172	0.0	2.0794415416798357	2.0794415416798357	0.6931471805599453
173	2.3978952727983707	5.170483995038151	7.026426808699636	0.0
174	3.6109179126442243	4.418840607796598	6.013715156042802	2.0794415416798357
175	1.791759469228055	2.0794415416798357	5.676753802268282	0.6931471805599453
176	1.0986122886681098	0.6931471805599453	1.0986122886681098	0.0
177	0.0	2.302585092994046	4.836281906951478	1.9459101490553132
178	1.791759469228055	3.5263605246161616	5.978885764901122	0.6931471805599453
179	1.791759469228055	2.0794415416798357	5.605802066295998	1.3862943611198906
180	1.6094379124341003	2.8903717578961645	7.23561914106675	1.6094379124341003
181	1.791759469228055	1.3862943611198906	3.8918202981106265	0.0
182	1.791759469228055	1.791759469228055	2.9444389791664403	2.0794415416798357
183	0.6931471805599453	1.6094379124341003	3.784189633918261	0.6931471805599453
184	2.0794415416798357	0.0	3.332204510175204	0.0
185	5.697093486505405	4.983606621708336	7.438971592395862	4.718498871295094
186	0.6931471805599453	2.1972245773362196	4.007333185232471	0.6931471805599453
187	2.3978952727983707	1.791759469228055	4.382026634673881	0.6931471805599453
188	1.6094379124341003	0.6931471805599453	4.61512051684126	0.0
189	1.0986122886681098	2.6390573296152584	4.23410650459726	1.0986122886681098
190	2.6390573296152584	5.153291594497779	6.777646593635117	4.30406509320417
191	0.0	0.0	3.9512437185814275	0.0
192	0.0	3.6109179126442243	5.2832037287379885	0.6931471805599453
193	0.0	1.9459101490553132	3.871201010907891	1.0986122886681098
194	3.6635616461296463	5.707110264748875	8.94910546953925	2.8903717578961645
195	3.1780538303479458	4.382026634673881	6.486160788944089	2.6390573296152584
196	0.0	0.6931471805599453	2.302585092994046	0.0
197	1.791759469228055	2.1972245773362196	5.713732805509369	0.6931471805599453
198	0.0	1.0986122886681098	5.564520407322694	0.0
199	0.0	0.6931471805599453	3.871201010907891	0.6931471805599453
200	1.0986122886681098	0.0	2.5649493574615367	0.0
201	2.995732273553991	3.871201010907891	8.37655086161377	2.302585092994046
202	0.6931471805599453	1.791759469228055	4.454347296253507	0.0
203	1.3862943611198906	0.6931471805599453	3.9889840465642745	0.0
204	3.5553480614894135	5.3706380281276624	8.193676665955241	0.6931471805599453
205	5.308267697401205	4.624972813284271	7.7458682297922685	1.791759469228055
206	2.1972245773362196	1.3862943611198906	3.8501476017100584	2.0794415416798357
207	1.3862943611198906	3.044522437723423	4.882801922586371	1.0986122886681098
208	0.0	1.0986122886681098	4.07753744390572	2.302585092994046
209	0.0	1.0986122886681098	4.430816798843313	1.6094379124341003
210	0.6931471805599453	0.0	4.330733340286331	0.0
211	2.4849066497880004	0.6931471805599453	2.302585092994046	0.0
212	0.6931471805599453	1.3862943611198906	2.4849066497880004	0.0
213	0.0	0.0	5.14166355650266	0.0
214	2.772588722239781	2.1972245773362196	4.804021044733257	0.0
215	0.0	1.6094379124341003	3.044522437723423	1.0986122886681098
216	6.851184927493743	6.447305862541213	9.109414453386222	1.9459101490553132
217	4.454347296253507	4.143134726391533	5.652489180268651	0.0
218	0.6931471805599453	0.0	4.983606621708336	0.0
219	0.0	2.1972245773362196	3.4657359027997265	0.0
220	0.0	1.3862943611198906	4.430816798843313	0.6931471805599453
221	0.0	2.0794415416798357	4.060443010546419	1.3862943611198906
222	1.3862943611198906	1.9459101490553132	4.465908118654584	0.0
223	1.9459101490553132	2.772588722239781	4.574710978503383	2.1972245773362196
224	3.258096538021482	2.3978952727983707	6.876264611890766	2.3978952727983707
225	0.0	0.0	4.574710978503383	0.0
226	3.2188758248682006	1.791759469228055	2.5649493574615367	0.0
227	1.0986122886681098	1.9459101490553132	4.127134385045092	0.6931471805599453
228	0.6931471805599453	1.6094379124341003	2.5649493574615367	0.6931471805599453
229	1.0986122886681098	2.6390573296152584	4.867534450455582	0.0
230	1.0986122886681098	0.6931471805599453	2.70805020110221	0.0
231	2.833213344056216	3.4965075614664802	5.8522024797744745	2.6390573296152584
232	0.0	1.791759469228055	3.58351893845611	0.0
233	1.0986122886681098	0.0	3.6635616461296463	0.0
234	1.9459101490553132	1.0986122886681098	6.1092475827643655	0.0
235	2.3978952727983707	1.0986122886681098	3.1780538303479458	0.6931471805599453
236	1.0986122886681098	2.4849066497880004	4.127134385045092	0.0
237	2.302585092994046	1.3862943611198906	4.844187086458591	1.791759469228055
238	0.6931471805599453	2.5649493574615367	6.2166061010848646	2.995732273553991
239	3.7376696182833684	4.787491742782046	6.884486652042782	3.7612001156935624
240	2.6390573296152584	1.3862943611198906	5.25227342804663	1.0986122886681098
241	1.3862943611198906	2.3978952727983707	3.58351893845611	0.0
242	0.6931471805599453	1.3862943611198906	4.477336814478207	1.0986122886681098
243	0.0	1.0986122886681098	1.3862943611198906	0.0
244	3.713572066704308	0.0	3.367295829986474	0.0
245	0.6931471805599453	2.302585092994046	4.912654885736052	0.0
246	0.6931471805599453	0.0	5.966146739123692	0.0
247	0.6931471805599453	0.0	4.7535901911063645	0.6931471805599453
248	1.3862943611198906	3.8501476017100584	6.20050917404269	0.6931471805599453
249	0.0	1.0986122886681098	5.1298987149230735	0.0
250	4.30406509320417	4.663439094112067	6.257667587882639	5.3612921657094255
251	5.602118820879701	6.342121418721152	8.047509510981422	6.598509028614515
252	2.302585092994046	0.6931471805599453	3.295836866004329	1.3862943611198906
253	5.342334251964811	5.420534999272286	7.177782416195197	4.276666119016055
254	3.332204510175204	3.258096538021482	6.98933526597456	5.8664680569332965
255	0.0	1.0986122886681098	1.6094379124341003	0.0
256	2.6390573296152584	3.4965075614664802	4.852030263919617	2.4849066497880004
257	0.6931471805599453	0.0	4.543294782270004	0.0
258	0.0	0.0	1.9459101490553132	0.0
259	0.6931471805599453	0.0	4.770684624465665	1.791759469228055
260	5.916202062607435	5.003946305945459	8.257904193465674	3.5553480614894135
261	2.1972245773362196	3.4657359027997265	4.955827057601261	3.912023005428146
262	0.0	1.9459101490553132	4.0943445622221	0.0
263	2.3978952727983707	2.6390573296152584	5.407171771460119	0.0
264	0.0	0.0	2.1972245773362196	0.0
265	1.791759469228055	1.0986122886681098	4.663439094112067	0.6931471805599453
266	0.0	1.0986122886681098	7.00669522683704	0.0
267	3.8066624897703196	4.127134385045092	6.720220155135295	1.0986122886681098
268	5.484796933490655	5.056245805348308	7.9391588179567965	0.0
269	1.0986122886681098	1.6094379124341003	3.258096538021482	0.0
270	4.941642422609304	5.332718793265369	8.270269111436624	0.6931471805599453
271	1.9459101490553132	2.0794415416798357	4.477336814478207	1.791759469228055
272	0.0	1.6094379124341003	4.852030263919617	0.6931471805599453
273	0.6931471805599453	2.772588722239781	5.834810737062605	0.6931471805599453
274	0.6931471805599453	0.0	2.833213344056216	0.6931471805599453
275	1.791759469228055	1.3862943611198906	5.429345628954441	2.5649493574615367
276	0.0	1.3862943611198906	6.715383386334681	0.0
277	1.0986122886681098	0.0	6.813444599510896	0.6931471805599453
278	3.912023005428146	4.976733742420574	7.07326971745971	4.59511985013459
279	3.4657359027997265	3.5553480614894135	4.941642422609304	2.1972245773362196
280	2.3978952727983707	2.302585092994046	4.634728988229636	3.1354942159291497
281	1.6094379124341003	1.0986122886681098	4.875197323201151	0.6931471805599453
282	1.0986122886681098	3.044522437723423	3.6109179126442243	2.1972245773362196
283	0.0	0.0	4.795790545596741	0.0
284	1.6094379124341003	1.791759469228055	4.477336814478207	1.791759469228055
285	2.3978952727983707	2.0794415416798357	2.70805020110221	0.6931471805599453
286	3.1780538303479458	2.8903717578961645	4.948759890378168	1.6094379124341003
287	1.0986122886681098	0.6931471805599453	4.5217885770490405	0.0
288	5.030437921392435	2.772588722239781	6.92951677076365	0.6931471805599453
289	0.6931471805599453	1.0986122886681098	5.365976015021851	0.0
290	0.6931471805599453	2.4849066497880004	5.0106352940962555	0.0
291	1.791759469228055	2.772588722239781	6.429719478039138	0.6931471805599453
292	3.091042453358316	3.367295829986474	4.812184355372417	3.4339872044851463
293	0.0	0.0	1.791759469228055	0.0
294	2.1972245773362196	3.367295829986474	4.406719247264253	0.0
295	2.3978952727983707	4.07753744390572	7.543273346705446	0.0
296	2.0794415416798357	0.0	2.302585092994046	1.0986122886681098
297	3.58351893845611	4.110873864173311	5.8916442118257715	3.6375861597263857
298	1.0986122886681098	1.791759469228055	3.5263605246161616	1.3862943611198906
299	2.0794415416798357	2.0794415416798357	4.07753744390572	3.6375861597263857
300	0.0	0.0	7.412160334945205	1.3862943611198906
301	5.3471075307174685	5.556828061699537	8.3133619511344	0.0
302	0.0	0.0	4.634728988229636	0.0
303	6.714170529909472	6.923628628138427	8.55756708555451	4.812184355372417
304	1.9459101490553132	2.4849066497880004	5.54907608489522	0.0
305	0.0	0.0	2.833213344056216	0.0
306	5.484796933490655	5.5909869805108565	7.682021510826875	6.315358001522335
307	0.0	1.3862943611198906	4.844187086458591	1.6094379124341003
308	0.0	1.9459101490553132	4.127134385045092	0.0
309	0.0	0.6931471805599453	4.795790545596741	0.6931471805599453
310	0.0	1.791759469228055	1.791759469228055	0.0
311	0.0	0.0	4.110873864173311	0.0
312	0.6931471805599453	2.4849066497880004	2.6390573296152584	0.6931471805599453
313	3.5553480614894135	3.2188758248682006	6.013715156042802	2.9444389791664403
314	4.143134726391533	5.318119993844216	6.248042874508429	1.6094379124341003
315	1.0986122886681098	2.0794415416798357	3.332204510175204	0.0
316	0.0	1.0986122886681098	7.555905093611346	1.0986122886681098
317	0.0	0.0	4.442651256490317	2.1972245773362196
318	1.0986122886681098	1.3862943611198906	3.258096538021482	1.791759469228055
319	1.6094379124341003	0.6931471805599453	4.543294782270004	0.0
320	3.044522437723423	3.1354942159291497	5.365976015021851	0.0
321	7.193685818395112	7.509335266016592	9.409846753524238	0.0
322	1.0986122886681098	0.0	5.916202062607435	0.0
323	1.0986122886681098	2.9444389791664403	6.4967749901858625	0.0
324	0.0	3.58351893845611	7.105786129481271	0.0
325	0.0	2.302585092994046	4.624972813284271	0.0
326	0.0	0.0	5.10594547390058	2.1972245773362196
327	3.295836866004329	3.871201010907891	7.15305163493748	0.0
328	0.0	0.0	5.3981627015177525	0.0
329	5.017279836814924	3.8501476017100584	5.926926025970411	3.258096538021482
330	0.0	2.0794415416798357	3.6375861597263857	1.0986122886681098
331	3.1354942159291497	2.4849066497880004	6.386879319362645	1.9459101490553132
332	2.302585092994046	2.995732273553991	4.418840607796598	2.833213344056216
333	0.6931471805599453	2.833213344056216	4.795790545596741	1.791759469228055
334	3.4011973816621555	0.6931471805599453	4.700480365792417	0.6931471805599453
335	1.0986122886681098	0.0	4.174387269895637	0.0
336	1.6094379124341003	1.6094379124341003	2.9444389791664403	1.0986122886681098
337	1.9459101490553132	2.3978952727983707	3.970291913552122	1.0986122886681098
338	3.4011973816621555	4.04305126783455	6.400257445308821	3.7612001156935624
339	2.772588722239781	1.3862943611198906	3.4657359027997265	1.0986122886681098
340	1.6094379124341003	2.1972245773362196	4.060443010546419	0.6931471805599453
341	2.0794415416798357	1.0986122886681098	4.477336814478207	1.0986122886681098
342	2.302585092994046	1.791759469228055	4.61512051684126	2.1972245773362196
343	0.0	0.6931471805599453	3.044522437723423	0.6931471805599453
344	0.0	1.791759469228055	5.407171771460119	0.6931471805599453
345	0.6931471805599453	2.302585092994046	4.382026634673881	0.0
346	7.1049654482698426	7.087573705557973	8.96264794774056	0.0
347	1.791759469228055	1.0986122886681098	3.7376696182833684	0.0
348	0.0	0.0	1.9459101490553132	0.6931471805599453
349	0.0	0.6931471805599453	2.302585092994046	0.0
350	1.6094379124341003	1.0986122886681098	4.6443908991413725	0.0
351	2.3978952727983707	3.5263605246161616	5.176149732573829	3.1354942159291497
352	0.0	0.6931471805599453	5.583496308781699	3.2188758248682006
353	0.0	0.0	3.2188758248682006	0.0
354	0.0	1.0986122886681098	3.6375861597263857	0.0
355	4.2626798770413155	4.060443010546419	7.507690077819904	2.4849066497880004
356	2.9444389791664403	2.8903717578961645	5.318119993844216	2.4849066497880004
357	3.4657359027997265	3.367295829986474	5.455321115357702	3.295836866004329
358	4.0943445622221	4.0943445622221	7.328437352895162	1.0986122886681098
359	1.3862943611198906	1.0986122886681098	4.1588830833596715	0.6931471805599453
360	1.9459101490553132	1.3862943611198906	4.330733340286331	0.6931471805599453
361	1.6094379124341003	1.6094379124341003	2.8903717578961645	1.0986122886681098
362	1.3862943611198906	0.6931471805599453	4.532599493153256	0.6931471805599453
363	1.3862943611198906	0.0	4.553876891600541	0.0
364	0.0	1.3862943611198906	3.871201010907891	0.0
365	1.3862943611198906	3.8918202981106265	5.181783550292085	2.995732273553991
366	1.791759469228055	1.0986122886681098	3.4339872044851463	0.0
367	3.295836866004329	3.912023005428146	5.857933154483459	3.6109179126442243
368	2.772588722239781	2.4849066497880004	6.2766434893416445	0.6931471805599453
369	4.2626798770413155	3.784189633918261	7.295735072749282	1.9459101490553132
370	2.0794415416798357	1.791759469228055	4.110873864173311	1.791759469228055
371	7.894318063841624	7.099201743553092	8.671286726753637	4.30406509320417
372	2.3978952727983707	3.6635616461296463	4.663439094112067	3.332204510175204
373	0.0	1.3862943611198906	5.332718793265369	0.0
374	0.6931471805599453	1.6094379124341003	3.044522437723423	0.6931471805599453
375	2.1972245773362196	0.0	5.0369526024136295	0.0
376	0.0	0.0	2.833213344056216	0.0
377	0.0	0.6931471805599453	3.6109179126442243	1.3862943611198906
378	0.0	0.0	4.174387269895637	0.0
379	1.0986122886681098	2.70805020110221	3.091042453358316	0.0
380	5.736572297479192	4.859812404361672	8.492490578775866	6.470799503782602
381	4.110873864173311	4.836281906951478	7.107425474110705	4.59511985013459
382	2.4849066497880004	3.258096538021482	7.487733761436444	0.0
383	1.791759469228055	2.6390573296152584	3.4011973816621555	0.0
384	1.0986122886681098	1.791759469228055	3.6375861597263857	0.6931471805599453
385	0.6931471805599453	0.0	4.68213122712422	0.0
386	1.791759469228055	1.6094379124341003	4.02535169073515	2.9444389791664403
387	6.156978985585555	6.037870919922137	8.257385655730436	4.51085950651685
388	1.0986122886681098	1.6094379124341003	2.1972245773362196	0.0
389	2.4849066497880004	3.044522437723423	4.499809670330265	2.0794415416798357
390	0.6931471805599453	0.0	6.747586526829315	0.0
391	7.52456122628536	6.779921907472252	8.211211361793023	4.59511985013459
392	1.0986122886681098	0.0	4.430816798843313	0.0
393	3.784189633918261	3.5553480614894135	5.955837369464831	3.784189633918261
394	0.6931471805599453	0.6931471805599453	3.044522437723423	1.0986122886681098
395	3.58351893845611	2.8903717578961645	4.51085950651685	2.8903717578961645
396	2.995732273553991	3.5553480614894135	5.634789603169249	1.6094379124341003
397	1.6094379124341003	4.2626798770413155	7.37650812632622	1.6094379124341003
398	4.969813299576001	4.867534450455582	7.024649030453636	0.0
399	4.30406509320417	4.330733340286331	6.593044534142437	2.8903717578961645
400	1.791759469228055	1.6094379124341003	2.772588722239781	0.6931471805599453
401	1.6094379124341003	1.791759469228055	6.405228458030842	0.0
402	1.3862943611198906	0.6931471805599453	4.605170185988092	0.0
403	1.3862943611198906	1.3862943611198906	0.0	0.0
404	0.0	0.0	1.6094379124341003	0.0
405	2.0794415416798357	2.995732273553991	7.663407664893479	2.6390573296152584
406	1.3862943611198906	2.70805020110221	4.51085950651685	0.6931471805599453
407	1.0986122886681098	1.0986122886681098	5.153291594497779	0.0
408	0.0	0.0	3.044522437723423	0.0
409	3.044522437723423	3.8066624897703196	5.720311776607412	2.3978952727983707
410	1.3862943611198906	1.6094379124341003	4.30406509320417	0.0
411	2.833213344056216	2.70805020110221	5.71042701737487	1.0986122886681098
412	1.3862943611198906	1.3862943611198906	3.5553480614894135	2.3978952727983707
413	2.1972245773362196	3.091042453358316	4.499809670330265	0.0
414	3.332204510175204	3.58351893845611	5.634789603169249	3.5553480614894135
415	0.6931471805599453	0.6931471805599453	7.007600613951853	0.6931471805599453
416	0.0	0.6931471805599453	4.3694478524670215	0.0
417	3.258096538021482	3.1780538303479458	3.7612001156935624	1.791759469228055
418	1.6094379124341003	0.6931471805599453	4.7535901911063645	0.6931471805599453
419	2.833213344056216	2.6390573296152584	4.727387818712341	2.1972245773362196
420	1.6094379124341003	1.3862943611198906	3.970291913552122	0.0
421	1.9459101490553132	4.1588830833596715	7.237059026124737	0.6931471805599453
422	1.3862943611198906	2.4849066497880004	4.48863636973214	0.6931471805599453
423	1.0986122886681098	0.6931471805599453	3.828641396489095	0.0
424	3.8066624897703196	4.0943445622221	6.429719478039138	3.8501476017100584
425	4.574710978503383	5.236441962829949	6.934397209928558	5.808142489980444
426	2.5649493574615367	2.70805020110221	4.663439094112067	0.6931471805599453
